name, method, class, x, y
car,i,0,1.0,1.0
car,i,0,0.788395904437,0.977438619774
car,i,0,0.788395904437,0.976775049768
car,i,0,0.788395904437,0.975447909754
car,i,0,0.784982935154,0.974784339748
car,i,0,0.784982935154,0.974120769741
car,i,0,0.709897610922,0.875912408759
car,i,0,0.610921501706,0.783676177837
car,i,0,0.518771331058,0.685467816855
car,i,0,0.402730375427,0.597876575979
car,i,0,0.303754266212,0.505640345056
car,i,0,0.20819112628,0.413404114134
car,i,0,0.0750853242321,0.326476443265
car,i,0,0.0716723549488,0.326476443265
car,i,0,0.0716723549488,0.323158593232
car,i,1,1.0,1.0
car,i,1,0.977438619774,0.788395904437
car,i,1,0.976775049768,0.788395904437
car,i,1,0.975447909754,0.788395904437
car,i,1,0.974784339748,0.784982935154
car,i,1,0.974120769741,0.784982935154
car,i,1,0.875912408759,0.709897610922
car,i,1,0.783676177837,0.610921501706
car,i,1,0.685467816855,0.518771331058
car,i,1,0.597876575979,0.402730375427
car,i,1,0.505640345056,0.303754266212
car,i,1,0.413404114134,0.20819112628
car,i,1,0.326476443265,0.0750853242321
car,i,1,0.326476443265,0.0716723549488
car,i,1,0.323158593232,0.0716723549488
car,g,0,1.0,1.0
car,g,0,0.986348122867,0.992700729927
car,g,0,0.965870307167,0.984074319841
car,g,0,0.948805460751,0.976775049768
car,g,0,0.914675767918,0.964830789648
car,g,0,0.901023890785,0.960185799602
car,g,0,0.880546075085,0.953550099536
car,g,0,0.860068259386,0.947577969476
car,g,0,0.829351535836,0.940942269409
car,g,0,0.795221843003,0.934306569343
car,g,0,0.79180887372,0.922362309224
car,g,0,0.77133105802,0.895819508958
car,g,0,0.757679180887,0.875912408759
car,g,0,0.726962457338,0.844061048441
car,g,0,0.709897610922,0.826144658261
car,g,0,0.679180887372,0.801592568016
car,g,0,0.641638225256,0.777704047777
car,g,0,0.60409556314,0.755806237558
car,g,0,0.566552901024,0.737226277372
car,g,0,0.566552901024,0.725282017253
car,g,0,0.566552901024,0.71400132714
car,g,0,0.563139931741,0.702720637027
car,g,0,0.552901023891,0.684804246848
car,g,0,0.546075085324,0.673523556735
car,g,0,0.535836177474,0.664897146649
car,g,0,0.522184300341,0.65295288653
car,g,0,0.508532423208,0.64499004645
car,g,0,0.491467576792,0.636363636364
car,g,0,0.470989761092,0.624419376244
car,g,0,0.389078498294,0.565361645654
car,g,0,0.341296928328,0.489714664897
car,g,0,0.286689419795,0.36098208361
car,g,0,0.252559726962,0.301260783013
car,g,0,0.215017064846,0.248838752488
car,g,0,0.163822525597,0.184472461845
car,g,0,0.112627986348,0.124087591241
car,g,0,0.0648464163823,0.0703384207034
car,g,0,0.00682593856655,0.0106171201062
car,g,1,1.0,1.0
car,g,1,0.992700729927,0.986348122867
car,g,1,0.984074319841,0.965870307167
car,g,1,0.976775049768,0.948805460751
car,g,1,0.964830789648,0.914675767918
car,g,1,0.960185799602,0.901023890785
car,g,1,0.953550099536,0.880546075085
car,g,1,0.947577969476,0.860068259386
car,g,1,0.940942269409,0.829351535836
car,g,1,0.934306569343,0.795221843003
car,g,1,0.922362309224,0.79180887372
car,g,1,0.895819508958,0.77133105802
car,g,1,0.875912408759,0.757679180887
car,g,1,0.844061048441,0.726962457338
car,g,1,0.826144658261,0.709897610922
car,g,1,0.801592568016,0.679180887372
car,g,1,0.777704047777,0.641638225256
car,g,1,0.755806237558,0.60409556314
car,g,1,0.737226277372,0.566552901024
car,g,1,0.725282017253,0.566552901024
car,g,1,0.71400132714,0.566552901024
car,g,1,0.702720637027,0.563139931741
car,g,1,0.684804246848,0.552901023891
car,g,1,0.673523556735,0.546075085324
car,g,1,0.664897146649,0.535836177474
car,g,1,0.65295288653,0.522184300341
car,g,1,0.64499004645,0.508532423208
car,g,1,0.636363636364,0.491467576792
car,g,1,0.624419376244,0.470989761092
car,g,1,0.565361645654,0.389078498294
car,g,1,0.489714664897,0.341296928328
car,g,1,0.36098208361,0.286689419795
car,g,1,0.301260783013,0.252559726962
car,g,1,0.248838752488,0.215017064846
car,g,1,0.184472461845,0.163822525597
car,g,1,0.124087591241,0.112627986348
car,g,1,0.0703384207034,0.0648464163823
car,g,1,0.0106171201062,0.00682593856655
car,i,0,1.0,1.0
car,i,0,0.931740614334,0.99402786994
car,i,0,0.928327645051,0.992700729927
car,i,0,0.924914675768,0.99203715992
car,i,0,0.924914675768,0.991373589914
car,i,0,0.921501706485,0.991373589914
car,i,0,0.918088737201,0.990710019907
car,i,0,0.911262798635,0.988719309887
car,i,0,0.894197952218,0.964167219642
car,i,0,0.815699658703,0.870603848706
car,i,0,0.737201365188,0.774386197744
car,i,0,0.645051194539,0.680822826808
car,i,0,0.559726962457,0.582614465826
car,i,0,0.484641638225,0.485069674851
car,i,0,0.368600682594,0.394824153948
car,i,0,0.255972696246,0.299270072993
car,i,0,0.139931740614,0.20703384207
car,i,0,0.0204778156997,0.113470471135
car,i,0,0.0170648464164,0.113470471135
car,i,0,0.0170648464164,0.108825481088
car,i,0,0.0170648464164,0.106171201062
car,i,0,0.0136518771331,0.102853351029
car,i,1,1.0,1.0
car,i,1,0.99402786994,0.931740614334
car,i,1,0.992700729927,0.928327645051
car,i,1,0.99203715992,0.924914675768
car,i,1,0.991373589914,0.924914675768
car,i,1,0.991373589914,0.921501706485
car,i,1,0.990710019907,0.918088737201
car,i,1,0.988719309887,0.911262798635
car,i,1,0.964167219642,0.894197952218
car,i,1,0.870603848706,0.815699658703
car,i,1,0.774386197744,0.737201365188
car,i,1,0.680822826808,0.645051194539
car,i,1,0.582614465826,0.559726962457
car,i,1,0.485069674851,0.484641638225
car,i,1,0.394824153948,0.368600682594
car,i,1,0.299270072993,0.255972696246
car,i,1,0.20703384207,0.139931740614
car,i,1,0.113470471135,0.0204778156997
car,i,1,0.113470471135,0.0170648464164
car,i,1,0.108825481088,0.0170648464164
car,i,1,0.106171201062,0.0170648464164
car,i,1,0.102853351029,0.0136518771331
car,g,0,1.0,1.0
car,g,0,0.98976109215,0.99203715992
car,g,0,0.9795221843,0.986065029861
car,g,0,0.955631399317,0.976775049768
car,g,0,0.938566552901,0.970802919708
car,g,0,0.921501706485,0.966157929662
car,g,0,0.907849829352,0.963503649635
car,g,0,0.880546075085,0.958858659589
car,g,0,0.863481228669,0.946914399469
car,g,0,0.853242320819,0.935633709356
car,g,0,0.81228668942,0.917717319177
car,g,0,0.788395904437,0.889847378898
car,g,0,0.764505119454,0.865295288653
car,g,0,0.737201365188,0.840743198407
car,g,0,0.709897610922,0.819508958195
car,g,0,0.679180887372,0.796284007963
car,g,0,0.648464163823,0.779694757797
car,g,0,0.61433447099,0.763105507631
car,g,0,0.610921501706,0.748506967485
car,g,0,0.610921501706,0.738553417386
car,g,0,0.58361774744,0.701393497014
car,g,0,0.580204778157,0.690112806901
car,g,0,0.57337883959,0.676841406768
car,g,0,0.522184300341,0.64897146649
car,g,0,0.501706484642,0.624419376244
car,g,0,0.477815699659,0.598540145985
car,g,0,0.467576791809,0.588586595886
car,g,0,0.453924914676,0.575315195753
car,g,0,0.430034129693,0.554080955541
car,g,0,0.402730375427,0.527538155275
car,g,0,0.38566552901,0.517584605176
car,g,0,0.361774744027,0.455209024552
car,g,0,0.327645051195,0.398805573988
car,g,0,0.283276450512,0.333112143331
car,g,0,0.238907849829,0.274717982747
car,g,0,0.191126279863,0.212342402123
car,g,0,0.139931740614,0.149303251493
car,g,0,0.0853242320819,0.0902455209025
car,g,0,0.061433447099,0.063702720637
car,g,0,0.0307167235495,0.0272063702721
car,g,1,1.0,1.0
car,g,1,0.99203715992,0.98976109215
car,g,1,0.986065029861,0.9795221843
car,g,1,0.976775049768,0.955631399317
car,g,1,0.970802919708,0.938566552901
car,g,1,0.966157929662,0.921501706485
car,g,1,0.963503649635,0.907849829352
car,g,1,0.958858659589,0.880546075085
car,g,1,0.946914399469,0.863481228669
car,g,1,0.935633709356,0.853242320819
car,g,1,0.917717319177,0.81228668942
car,g,1,0.889847378898,0.788395904437
car,g,1,0.865295288653,0.764505119454
car,g,1,0.840743198407,0.737201365188
car,g,1,0.819508958195,0.709897610922
car,g,1,0.796284007963,0.679180887372
car,g,1,0.779694757797,0.648464163823
car,g,1,0.763105507631,0.61433447099
car,g,1,0.748506967485,0.610921501706
car,g,1,0.738553417386,0.610921501706
car,g,1,0.701393497014,0.58361774744
car,g,1,0.690112806901,0.580204778157
car,g,1,0.676841406768,0.57337883959
car,g,1,0.64897146649,0.522184300341
car,g,1,0.624419376244,0.501706484642
car,g,1,0.598540145985,0.477815699659
car,g,1,0.588586595886,0.467576791809
car,g,1,0.575315195753,0.453924914676
car,g,1,0.554080955541,0.430034129693
car,g,1,0.527538155275,0.402730375427
car,g,1,0.517584605176,0.38566552901
car,g,1,0.455209024552,0.361774744027
car,g,1,0.398805573988,0.327645051195
car,g,1,0.333112143331,0.283276450512
car,g,1,0.274717982747,0.238907849829
car,g,1,0.212342402123,0.191126279863
car,g,1,0.149303251493,0.139931740614
car,g,1,0.0902455209025,0.0853242320819
car,g,1,0.063702720637,0.061433447099
car,g,1,0.0272063702721,0.0307167235495
car,i,0,1.0,1.0
car,i,0,0.860068259386,0.982083609821
car,i,0,0.860068259386,0.980092899801
car,i,0,0.860068259386,0.978765759788
car,i,0,0.856655290102,0.976775049768
car,i,0,0.853242320819,0.976775049768
car,i,0,0.846416382253,0.974784339748
car,i,0,0.761092150171,0.883875248839
car,i,0,0.675767918089,0.78301260783
car,i,0,0.587030716724,0.683477106835
car,i,0,0.484641638225,0.592568015926
car,i,0,0.399317406143,0.496350364964
car,i,0,0.290102389078,0.406104844061
car,i,0,0.191126279863,0.311877903119
car,i,0,0.0784982935154,0.219641672196
car,i,0,0.0750853242321,0.21897810219
car,i,0,0.0716723549488,0.214333112143
car,i,1,1.0,1.0
car,i,1,0.982083609821,0.860068259386
car,i,1,0.980092899801,0.860068259386
car,i,1,0.978765759788,0.860068259386
car,i,1,0.976775049768,0.856655290102
car,i,1,0.976775049768,0.853242320819
car,i,1,0.974784339748,0.846416382253
car,i,1,0.883875248839,0.761092150171
car,i,1,0.78301260783,0.675767918089
car,i,1,0.683477106835,0.587030716724
car,i,1,0.592568015926,0.484641638225
car,i,1,0.496350364964,0.399317406143
car,i,1,0.406104844061,0.290102389078
car,i,1,0.311877903119,0.191126279863
car,i,1,0.219641672196,0.0784982935154
car,i,1,0.21897810219,0.0750853242321
car,i,1,0.214333112143,0.0716723549488
car,g,0,1.0,1.0
car,g,0,0.914675767918,0.99203715992
car,g,0,0.914675767918,0.982747179827
car,g,0,0.904436860068,0.976775049768
car,g,0,0.897610921502,0.972793629728
car,g,0,0.856655290102,0.956867949569
car,g,0,0.832764505119,0.949568679496
car,g,0,0.808873720137,0.943596549436
car,g,0,0.78156996587,0.937624419376
car,g,0,0.754266211604,0.932315859323
car,g,0,0.750853242321,0.927670869277
car,g,0,0.726962457338,0.900464499005
car,g,0,0.703071672355,0.879893828799
car,g,0,0.675767918089,0.85799601858
car,g,0,0.638225255973,0.828798938288
car,g,0,0.60409556314,0.804910418049
car,g,0,0.542662116041,0.763769077638
car,g,0,0.505119453925,0.744525547445
car,g,0,0.501706484642,0.732581287326
car,g,0,0.498293515358,0.72196416722
car,g,0,0.488054607509,0.706702057067
car,g,0,0.481228668942,0.695421366954
car,g,0,0.477815699659,0.689449236894
car,g,0,0.470989761092,0.680159256802
car,g,0,0.460750853242,0.670205706702
car,g,0,0.447098976109,0.659588586596
car,g,0,0.447098976109,0.654280026543
car,g,0,0.37542662116,0.568679495687
car,g,0,0.344709897611,0.50497677505
car,g,0,0.310580204778,0.444591904446
car,g,0,0.269624573379,0.382879893829
car,g,0,0.22866894198,0.322495023225
car,g,0,0.18771331058,0.263437292634
car,g,0,0.146757679181,0.207697412077
car,g,0,0.098976109215,0.1499668215
car,g,0,0.0341296928328,0.0882548108825
car,g,1,1.0,1.0
car,g,1,0.99203715992,0.914675767918
car,g,1,0.982747179827,0.914675767918
car,g,1,0.976775049768,0.904436860068
car,g,1,0.972793629728,0.897610921502
car,g,1,0.956867949569,0.856655290102
car,g,1,0.949568679496,0.832764505119
car,g,1,0.943596549436,0.808873720137
car,g,1,0.937624419376,0.78156996587
car,g,1,0.932315859323,0.754266211604
car,g,1,0.927670869277,0.750853242321
car,g,1,0.900464499005,0.726962457338
car,g,1,0.879893828799,0.703071672355
car,g,1,0.85799601858,0.675767918089
car,g,1,0.828798938288,0.638225255973
car,g,1,0.804910418049,0.60409556314
car,g,1,0.763769077638,0.542662116041
car,g,1,0.744525547445,0.505119453925
car,g,1,0.732581287326,0.501706484642
car,g,1,0.72196416722,0.498293515358
car,g,1,0.706702057067,0.488054607509
car,g,1,0.695421366954,0.481228668942
car,g,1,0.689449236894,0.477815699659
car,g,1,0.680159256802,0.470989761092
car,g,1,0.670205706702,0.460750853242
car,g,1,0.659588586596,0.447098976109
car,g,1,0.654280026543,0.447098976109
car,g,1,0.568679495687,0.37542662116
car,g,1,0.50497677505,0.344709897611
car,g,1,0.444591904446,0.310580204778
car,g,1,0.382879893829,0.269624573379
car,g,1,0.322495023225,0.22866894198
car,g,1,0.263437292634,0.18771331058
car,g,1,0.207697412077,0.146757679181
car,g,1,0.1499668215,0.098976109215
car,g,1,0.0882548108825,0.0341296928328
car,i,0,1.0,1.0
car,i,0,0.819112627986,0.981420039814
car,i,0,0.815699658703,0.981420039814
car,i,0,0.81228668942,0.978765759788
car,i,0,0.709897610922,0.905109489051
car,i,0,0.627986348123,0.810882548109
car,i,0,0.539249146758,0.71798274718
car,i,0,0.447098976109,0.623755806238
car,i,0,0.361774744027,0.524220305242
car,i,0,0.354948805461,0.523556735236
car,i,0,0.266211604096,0.427339084273
car,i,0,0.163822525597,0.333112143331
car,i,0,0.0716723549488,0.237558062376
car,i,0,0.0682593856655,0.233576642336
car,i,0,0.0682593856655,0.230258792303
car,i,1,1.0,1.0
car,i,1,0.981420039814,0.819112627986
car,i,1,0.981420039814,0.815699658703
car,i,1,0.978765759788,0.81228668942
car,i,1,0.905109489051,0.709897610922
car,i,1,0.810882548109,0.627986348123
car,i,1,0.71798274718,0.539249146758
car,i,1,0.623755806238,0.447098976109
car,i,1,0.524220305242,0.361774744027
car,i,1,0.523556735236,0.354948805461
car,i,1,0.427339084273,0.266211604096
car,i,1,0.333112143331,0.163822525597
car,i,1,0.237558062376,0.0716723549488
car,i,1,0.233576642336,0.0682593856655
car,i,1,0.230258792303,0.0682593856655
car,g,0,1.0,1.0
car,g,0,0.9795221843,0.985401459854
car,g,0,0.965870307167,0.977438619774
car,g,0,0.945392491468,0.970802919708
car,g,0,0.921501706485,0.963503649635
car,g,0,0.873720136519,0.952886529529
car,g,0,0.849829351536,0.948241539482
car,g,0,0.819112627986,0.941605839416
car,g,0,0.784982935154,0.932315859323
car,g,0,0.778156996587,0.907100199071
car,g,0,0.757679180887,0.881884538819
car,g,0,0.737201365188,0.857332448573
car,g,0,0.706484641638,0.832116788321
car,g,0,0.672354948805,0.806901128069
car,g,0,0.641638225256,0.785666887857
car,g,0,0.610921501706,0.769077637691
car,g,0,0.57337883959,0.748506967485
car,g,0,0.569965870307,0.723291307233
car,g,0,0.569965870307,0.71400132714
car,g,0,0.563139931741,0.700066357001
car,g,0,0.556313993174,0.686794956868
car,g,0,0.529010238908,0.656934306569
car,g,0,0.525597269625,0.647644326476
car,g,0,0.522184300341,0.63901791639
car,g,0,0.501706484642,0.613802256138
car,g,0,0.491467576792,0.603848706038
car,g,0,0.481228668942,0.595222295952
car,g,0,0.402730375427,0.540809555408
car,g,0,0.382252559727,0.530856005309
car,g,0,0.348122866894,0.464499004645
car,g,0,0.313993174061,0.403450564035
car,g,0,0.273037542662,0.339747843397
car,g,0,0.232081911263,0.278699402787
car,g,0,0.191126279863,0.219641672196
car,g,0,0.146757679181,0.160583941606
car,g,0,0.0921501706485,0.0975447909754
car,g,0,0.0409556313993,0.0424684804247
car,g,0,0.00341296928328,0.0106171201062
car,g,1,1.0,1.0
car,g,1,0.985401459854,0.9795221843
car,g,1,0.977438619774,0.965870307167
car,g,1,0.970802919708,0.945392491468
car,g,1,0.963503649635,0.921501706485
car,g,1,0.952886529529,0.873720136519
car,g,1,0.948241539482,0.849829351536
car,g,1,0.941605839416,0.819112627986
car,g,1,0.932315859323,0.784982935154
car,g,1,0.907100199071,0.778156996587
car,g,1,0.881884538819,0.757679180887
car,g,1,0.857332448573,0.737201365188
car,g,1,0.832116788321,0.706484641638
car,g,1,0.806901128069,0.672354948805
car,g,1,0.785666887857,0.641638225256
car,g,1,0.769077637691,0.610921501706
car,g,1,0.748506967485,0.57337883959
car,g,1,0.723291307233,0.569965870307
car,g,1,0.71400132714,0.569965870307
car,g,1,0.700066357001,0.563139931741
car,g,1,0.686794956868,0.556313993174
car,g,1,0.656934306569,0.529010238908
car,g,1,0.647644326476,0.525597269625
car,g,1,0.63901791639,0.522184300341
car,g,1,0.613802256138,0.501706484642
car,g,1,0.603848706038,0.491467576792
car,g,1,0.595222295952,0.481228668942
car,g,1,0.540809555408,0.402730375427
car,g,1,0.530856005309,0.382252559727
car,g,1,0.464499004645,0.348122866894
car,g,1,0.403450564035,0.313993174061
car,g,1,0.339747843397,0.273037542662
car,g,1,0.278699402787,0.232081911263
car,g,1,0.219641672196,0.191126279863
car,g,1,0.160583941606,0.146757679181
car,g,1,0.0975447909754,0.0921501706485
car,g,1,0.0424684804247,0.0409556313993
car,g,1,0.0106171201062,0.00341296928328
